t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
25680,2.4205,2.4194,1.9256,1.5601,4.1851,-0.2362,-0.0811,0.06238,-1.798,-1.432
25774,1.4453,2.3265,1.7891,1.5894,4.1571,-0.4352,0.7656,0.77552,-1.795,-1.44
25881,2.6417,2.5709,2.1305,1.5601,4.1851,-0.1885,-0.1263,0.05146,-1.784,-1.285
25993,2.5311,2.39,1.9199,1.5601,4.1851,-0.194,-0.2081,0.08092,-1.793,-1.383
26081,2.4507,2.3509,2.0337,1.5601,4.1851,-0.1036,-0.1013,0.02099,-1.769,-1.44
26187,2.6366,2.5611,2.1134,1.5601,4.1851,-0.1922,-0.1341,0.05494,-1.793,-1.425
26289,2.4155,2.4438,1.9768,1.5601,4.1851,-0.2247,-0.0406,0.05215,-1.782,-1.277
26389,2.4808,2.3314,1.9199,1.5894,4.1851,-0.1546,-0.1909,0.06035,-1.77,-1.433
26483,2.6417,2.566,2.1305,1.5601,4.1851,-0.1844,-0.129,0.05062,-1.8,-1.33
26587,2.521,2.3656,1.8858,1.5601,4.1851,-0.1974,-0.2264,0.09023,-1.785,-1.358
26690,2.6366,2.5611,2.1305,1.5308,4.1851,-0.1812,-0.1267,0.04891,-1.8,-1.283
26794,2.4456,2.4145,2.0224,1.5308,4.1851,-0.1651,-0.0665,0.03167,-1.769,-1.396
26894,2.4205,2.4536,1.9711,1.5601,4.1851,-0.2356,-0.0426,0.05732,-1.788,-1.471
26997,2.4858,2.3167,1.8744,1.5601,4.1851,-0.1706,-0.2236,0.07911,-1.764,-1.328
27098,2.4909,2.3265,1.8687,1.5308,4.1851,-0.1815,-0.2256,0.08386,-1.8,-1.466
27195,2.6366,2.566,2.1191,1.5601,4.1851,-0.1927,-0.129,0.05375,-1.8,-1.285
27300,2.4406,2.4536,2.0281,1.5601,4.1851,-0.1951,-0.0377,0.03948,-1.795,-1.433
27405,2.6316,2.566,2.0679,1.5601,4.1851,-0.2266,-0.1462,0.07272,-1.798,-1.467
27504,2.6417,2.566,2.1191,1.5308,4.1851,-0.1917,-0.1339,0.05467,-1.794,-1.426
27608,2.5009,2.3509,1.9484,1.5601,4.1851,-0.1488,-0.1876,0.05732,-1.74,-1.376
27702,2.4004,2.434,2.0053,1.5015,4.1851,-0.2012,-0.0188,0.04082,-1.788,-1.254
27806,2.506,2.3509,1.8744,1.5601,4.1851,-0.1954,-0.2246,0.08861,-1.788,-1.583
27906,2.4406,2.4682,2.0053,1.5601,4.1851,-0.222,-0.0395,0.05085,-1.795,-1.337
28008,2.6316,2.5611,2.1419,1.5308,4.1851,-0.1749,-0.1169,0.04424,-1.77,-1.24
28114,2.4959,2.346,1.8573,1.5601,4.1851,-0.2042,-0.2248,0.09224,-1.787,-1.368
28215,2.5261,2.3803,1.9427,1.5601,4.1571,-0.1721,-0.1987,0.06908,-1.758,-1.516
28314,2.6366,2.566,2.1419,1.5894,4.2412,-0.178,-0.1191,0.04588,-1.783,-1.371
28418,2.516,2.3607,1.9256,1.5894,4.1851,-0.1687,-0.2069,0.07126,-1.739,-1.462
28518,2.4858,2.3265,1.846,1.5601,4.1851,-0.1971,-0.2306,0.09202,-1.781,-1.254
28617,2.5261,2.3705,1.8858,1.5601,4.1851,-0.2005,-0.2287,0.0925,-1.794,-1.553
28720,2.5261,2.3851,1.9256,1.5601,4.1851,-0.1872,-0.2034,0.0764,-1.8,-1.585
28822,2.6316,2.566,2.1362,1.5601,4.1851,-0.1826,-0.1166,0.04697,-1.787,-1.247
28915,2.4054,2.4047,1.9484,1.5601,4.1851,-0.2123,-0.0644,0.04921,-1.799,-1.503
29023,2.4708,2.2972,2.0394,1.5308,4.1851,-0.0511,-0.148,0.02451,-1.763,-1.397
29128,2.6266,2.5611,2.1362,1.5308,4.1851,-0.1795,-0.1144,0.04532,-1.795,-1.404
29230,2.4959,2.3412,1.8687,1.5601,4.1851,-0.1928,-0.2225,0.0867,-1.786,-1.405
29324,2.4758,2.3949,1.8972,1.5601,4.1851,-0.2234,-0.161,0.07584,-1.794,-1.531
29431,2.4808,2.3216,1.9484,1.5601,4.1571,-0.1281,-0.1839,0.05025,-1.768,-1.436
29532,2.516,2.3803,1.8915,1.5601,4.1851,-0.207,-0.211,0.08736,-1.8,-1.454
29630,2.6417,2.566,2.1248,1.5601,4.1851,-0.188,-0.1314,0.05263,-1.8,-1.309
29731,2.511,2.3607,1.937,1.5601,4.1851,-0.1623,-0.197,0.06517,-1.739,-1.564
29832,2.506,2.346,1.8517,1.5601,4.1851,-0.2059,-0.2371,0.09864,-1.8,-1.315
29939,2.521,2.3607,1.8915,1.5308,4.1851,-0.1897,-0.2266,0.08733,-1.786,-1.526
30038,2.506,2.3998,1.9029,1.5601,4.1851,-0.218,-0.1855,0.08192,-1.797,-1.53
