t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
27108,2.3401,2.1408,2.1646,0.563,4.1571,0.135,-0.0511,0.02084,1.147,-0.553
27211,2.2245,1.9501,1.8858,0.563,4.101,0.0928,-0.163,0.03517,1.026,-0.692
27314,2.1591,1.999,1.9427,0.563,4.129,0.0758,-0.0474,0.008,1.229,-0.608
27417,2.3451,2.1408,2.1476,0.563,4.1851,0.125,-0.0635,0.01965,1.109,-0.801
27518,2.3451,2.1408,2.1532,0.563,4.1851,0.1286,-0.061,0.02027,1.011,-0.636
27616,2.1993,1.9159,1.9996,0.563,4.1851,0.1897,-0.1077,0.0476,1.006,-0.678
27719,2.1591,2.0039,1.9882,0.563,4.1851,0.101,-0.025,0.01083,0.945,-0.691
27820,2.134,2.0283,1.9768,0.563,4.2132,0.0684,0.0081,0.00474,1.14,-0.655
27923,2.0234,2.0235,0.6794,0.563,4.1851,-0.7833,-0.4484,0.8147,0.847,-0.937
28023,2.2043,1.9208,1.9711,0.563,4.1851,0.1683,-0.1223,0.04329,1.18,-0.819
28126,2.2697,2.1408,1.9768,0.563,4.1851,0.0006,-0.0635,0.00403,0.926,-0.811
28227,2.3401,2.1408,2.1703,0.563,4.1851,0.1387,-0.0487,0.02159,1.274,-0.595
28329,2.3401,2.1408,2.1589,0.563,4.1851,0.1313,-0.0536,0.02012,1.072,-0.606
28425,2.3451,2.1457,2.1532,0.563,4.1851,0.1246,-0.0583,0.01892,1.278,-0.57
28531,2.2094,1.9453,1.9029,0.4457,4.1851,0.1049,-0.1434,0.03159,0.996,-0.776
28633,2.1943,1.9306,2.0281,0.4457,4.1851,0.1948,-0.0824,0.04474,0.837,-0.725
28735,2.3451,2.1408,2.1589,0.563,4.1851,0.1323,-0.0585,0.02093,1.267,-0.508
28839,2.2245,1.9404,1.8687,0.563,4.1851,0.09,-0.1757,0.03897,1.062,-0.637
28939,2.2194,1.9453,1.9142,0.5924,4.1851,0.1142,-0.1484,0.03506,1.012,-0.84
29040,2.1993,1.9257,1.8573,0.563,4.1851,0.0901,-0.164,0.03502,1.027,-0.748
29141,2.1289,2.0235,1.9598,0.5337,4.1851,0.0605,0.0029,0.00367,0.905,-0.876
29242,2.3451,2.1457,2.1646,0.563,4.1851,0.1319,-0.0534,0.02024,1.302,-0.549
29343,2.0988,2.0088,2.0167,0.563,4.1851,0.1035,0.0492,0.01314,1.072,-0.739
29446,2.134,1.999,1.9655,0.563,4.1851,0.0856,-0.0129,0.00749,0.973,-0.714
29546,2.3451,2.1408,2.1589,0.563,4.1851,0.1323,-0.0585,0.02093,1.146,-0.662
29649,2.2446,1.9941,1.9541,0.563,4.1851,0.1038,-0.129,0.02741,0.969,-0.745
29749,2.1541,2.0577,2.0167,0.563,4.1851,0.0734,0.0217,0.00585,1.181,-0.592
29848,2.1792,1.9159,2.0394,0.5337,4.1851,0.2115,-0.0707,0.04972,1.024,-0.699
29952,2.1742,1.999,1.937,0.563,4.1851,0.0751,-0.0647,0.00982,0.885,-0.761
30055,2.3451,2.1457,2.1532,0.563,4.1851,0.1246,-0.0583,0.01892,1.26,-0.573
