t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
27430,2.0184,1.7791,1.8687,0.2111,4.1851,0.185,-0.0619,0.03806,1.795,0.563
27533,2.0334,1.8084,1.9086,0.2405,4.1851,0.189,-0.0433,0.03761,1.798,0.38
27635,2.1239,1.9746,2.1589,0.2111,4.1851,0.2285,0.0674,0.05677,1.8,0.554
27744,1.9882,1.7546,2.0906,0.2111,4.1851,0.3424,0.0505,0.11977,1.785,0.497
27842,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.8,0.641
27942,1.9379,1.8817,2.0394,0.2111,4.1851,0.1934,0.1473,0.05908,1.799,0.544
28042,1.9279,1.8622,2.0622,0.2111,4.1851,0.2224,0.1563,0.07389,1.739,0.362
28144,2.1239,1.9746,2.1646,0.2111,4.1851,0.2322,0.0699,0.0588,1.8,0.678
28250,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.793,0.524
28350,1.9983,1.7889,1.9313,0.2111,4.1851,0.2132,-0.0096,0.04555,1.8,0.605
28444,1.948,1.8377,1.9541,0.2111,4.1851,0.1772,0.0763,0.03723,1.783,0.442
28555,1.2292,1.5298,2.1646,0.2111,4.1851,0.4311,0.7042,0.68169,1.792,0.631
28649,1.9932,1.784,2.0679,0.2111,4.1851,0.3042,0.0518,0.0952,1.8,0.573
28758,1.9329,1.8622,1.9825,0.2111,4.1851,0.1722,0.1168,0.04328,1.764,-0.046
28858,1.9329,1.8671,1.9882,0.2111,4.1851,0.1717,0.122,0.04437,1.77,0.543
28959,2.0184,1.784,1.8801,0.2111,4.1851,0.1883,-0.0542,0.03839,1.767,0.22
29060,1.9329,1.8719,2.0053,0.2111,4.1851,0.1786,0.132,0.04934,1.791,0.612
29160,2.1239,1.9746,2.1134,0.2111,4.1851,0.1993,0.0477,0.04198,1.8,0.467
29260,2.134,1.9746,2.1589,0.2111,4.1851,0.2305,0.0576,0.05643,1.8,0.583
29367,2.1189,1.9746,2.1646,0.2111,4.1851,0.2312,0.0748,0.05906,1.795,0.513
29467,1.943,1.8768,2.0565,0.2111,4.1851,0.2094,0.147,0.06548,1.799,0.465
29567,1.9781,1.8524,1.9825,0.2698,4.1851,0.1891,0.0671,0.04026,1.798,0.442
29675,1.9631,1.9062,2.0622,0.2111,4.1851,0.1924,0.1458,0.0583,1.8,0.547
29772,2.1289,1.9746,2.176,0.2111,4.1851,0.2405,0.0699,0.06272,1.8,0.693
29875,2.0284,1.8231,1.9142,0.2111,4.1851,0.1795,-0.0279,0.03298,1.797,0.535
29975,2.0334,1.8231,1.9313,0.1818,4.1851,0.1914,-0.0254,0.03728,1.8,0.271
30077,2.1239,1.9746,2.1703,0.2698,4.1851,0.2358,0.0724,0.06086,1.799,0.47
