t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
25719,2.5814,2.4242,2.0053,0.7683,4.9985,-0.158,-0.2017,0.06562,-1.316,-1.8
25822,2.8076,2.5415,2.1646,0.7683,4.9985,-0.1098,-0.2903,0.09634,-1.312,-1.8
25917,2.5914,2.4536,2.0167,0.7683,4.9985,-0.1732,-0.1905,0.06632,-1.408,-1.8
26029,2.6216,2.2678,2.0906,0.7683,4.9985,0.0356,-0.2898,0.08524,-1.11,-1.8
26125,2.5361,2.3803,1.937,0.7683,4.8863,-0.1738,-0.211,0.07473,-1.316,-1.8
26229,2.5311,2.3949,2.0281,0.7683,4.9985,-0.1285,-0.1586,0.04166,-1.261,-1.77
26333,2.6417,2.3021,1.8858,0.7683,4.9985,-0.1209,-0.3796,0.15869,-1.299,-1.8
26432,2.8126,2.5415,2.1532,0.7683,4.9985,-0.1162,-0.3002,0.1036,-1.31,-1.8
26546,2.5864,2.4291,2.0053,0.7683,4.9985,-0.1611,-0.2039,0.06753,-1.377,-1.8
26634,2.5462,2.4096,1.9711,0.7683,5.0265,-0.1745,-0.19,0.06653,-1.239,-1.8
26738,2.6216,2.2825,2.0281,0.7683,4.9985,-0.0169,-0.3089,0.0957,-1.306,-1.8
26834,2.5663,2.4145,1.9882,0.7683,4.9704,-0.1637,-0.1996,0.06664,-1.232,-1.8
26933,2.6115,2.39,2.0224,0.7683,4.9985,-0.1125,-0.2426,0.07152,-1.324,-1.8
27042,2.697,2.3656,2.011,0.7683,4.9985,-0.0828,-0.3448,0.12572,-1.287,-1.8
27140,2.8076,2.5367,2.1589,0.7683,4.9985,-0.1094,-0.2954,0.09926,-1.111,-1.8
27244,2.6568,2.3118,1.8858,0.7683,4.9985,-0.1261,-0.389,0.16724,-1.27,-1.8
27342,2.5864,2.4242,2.0053,0.7977,4.9985,-0.157,-0.2066,0.06733,-1.263,-1.8
27445,2.8076,2.5415,2.1589,0.739,4.9985,-0.1135,-0.2928,0.09859,-1.232,-1.8
27549,2.6718,2.3412,1.9086,0.7683,4.9985,-0.1331,-0.3779,0.16052,-1.303,-1.799
27644,2.6165,2.3265,2.0281,0.7683,4.9985,-0.0547,-0.2799,0.08132,-1.128,-1.8
27751,2.6668,2.3754,1.9484,0.7683,4.9704,-0.1371,-0.3369,0.13233,-1.25,-1.8
27847,2.5814,2.4242,1.9996,0.739,5.0265,-0.1616,-0.2041,0.06779,-1.366,-1.8
27956,2.8076,2.5415,2.1646,0.739,4.9985,-0.1098,-0.2903,0.09634,-1.114,-1.8
28052,2.6015,2.4487,2.0167,0.7683,5.0546,-0.1672,-0.2031,0.0692,-1.404,-1.8
28156,2.6568,2.3167,1.8801,0.7683,4.9985,-0.1339,-0.3888,0.1691,-1.113,-1.8
28260,2.8076,2.5415,2.1589,0.739,5.0265,-0.1135,-0.2928,0.09859,-1.238,-1.8
28361,2.5713,2.4145,1.9996,0.7977,4.9985,-0.1554,-0.1996,0.064,-1.413,-1.8
28459,2.6316,2.3314,1.7208,0.7683,4.9985,-0.2535,-0.4252,0.24504,-1.126,-1.8
28563,2.5462,2.3949,1.9655,0.7683,4.9985,-0.1658,-0.2005,0.0677,-1.344,-1.8
28664,2.5814,2.434,2.0281,0.7683,4.9985,-0.1515,-0.1865,0.05772,-1.256,-1.8
28765,2.6568,2.3216,1.863,0.7683,4.9985,-0.149,-0.3935,0.17705,-1.321,-1.8
28860,2.6115,2.3265,2.0224,0.7683,4.9985,-0.0593,-0.2774,0.08047,-1.407,-1.8
28969,2.6618,2.3167,1.8801,0.7683,4.9985,-0.1329,-0.3937,0.17269,-1.169,-1.8
29068,2.6668,2.3216,1.9484,0.739,4.9985,-0.0921,-0.3664,0.14273,-1.266,-1.8
29171,2.5462,2.3998,1.9825,0.7683,4.9985,-0.159,-0.1904,0.06152,-1.354,-1.799
29267,2.6769,2.3558,1.9142,0.739,4.9704,-0.1408,-0.3723,0.15843,-1.233,-1.8
29370,2.8076,2.5367,2.1703,0.7683,4.9985,-0.1021,-0.2905,0.09482,-1.271,-1.8
29466,2.5864,2.434,2.0053,0.739,4.9985,-0.1652,-0.2013,0.06778,-1.255,-1.8
29576,2.6065,2.39,2.0337,0.7683,4.9985,-0.1062,-0.2327,0.06544,-1.285,-1.8
29678,2.5763,2.434,1.9882,0.7683,4.9704,-0.1781,-0.1988,0.07123,-1.243,-1.8
29777,2.8076,1.2854,2.1589,0.7683,4.9985,0.9375,-0.9807,1.84061,-1.376,-1.8
29879,2.8076,2.5367,2.1589,0.739,4.9985,-0.1094,-0.2954,0.09926,-1.112,-1.8
29976,2.6618,2.3803,1.9711,0.7683,4.9985,-0.1275,-0.3195,0.11833,-1.263,-1.8
30083,2.8076,2.5415,2.1532,0.7683,4.9985,-0.1172,-0.2952,0.10089,-1.161,-1.8
