t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
25564,2.4909,2.3021,1.9711,1.2669,4.1851,-0.0952,-0.1946,0.04694,-1.352,-1.547
25663,2.4858,2.3069,1.9427,1.2669,4.2132,-0.1186,-0.1993,0.05379,-1.227,-1.309
25763,2.4104,2.2581,1.698,1.2669,4.1851,-0.2496,-0.2582,0.12898,-1.369,-1.246
25867,2.3702,2.3705,2.011,1.2669,4.1851,-0.1502,-0.0215,0.02302,-1.275,-1.488
25962,2.5964,2.478,2.1248,1.2669,4.1851,-0.1232,-0.1352,0.03346,-1.225,-1.283
26067,2.3652,2.3558,1.9598,1.2669,4.2132,-0.1718,-0.0468,0.03172,-1.478,-1.342
26168,2.4607,2.3216,1.9484,1.2669,4.1851,-0.132,-0.1642,0.04439,-1.312,-1.287
26270,2.3753,2.3705,2.011,1.2375,4.1851,-0.1492,-0.0265,0.02296,-1.463,-1.392
26376,2.3903,2.3754,1.9996,1.2669,4.1851,-0.1577,-0.0435,0.02676,-1.324,-1.434
26472,2.4708,2.2776,1.8573,1.2669,4.1851,-0.1518,-0.2376,0.07951,-1.229,-1.324
26573,2.4557,2.2581,1.8573,1.2669,4.1851,-0.1384,-0.2335,0.07369,-1.387,-1.363
26672,2.3903,2.3803,2.011,1.2669,4.2132,-0.1545,-0.0359,0.02515,-1.385,-1.161
26776,2.4808,2.2874,1.9086,1.2669,4.1851,-0.1251,-0.2199,0.06402,-1.324,-1.367
26879,2.5864,2.4829,2.1646,1.1789,4.1851,-0.1036,-0.1054,0.02185,-1.143,-1.566
26981,2.4557,2.263,1.9655,1.2669,4.1851,-0.0729,-0.184,0.03917,-1.289,-1.29
27080,2.5914,2.4829,2.1362,1.2669,4.1851,-0.1209,-0.1227,0.02967,-1.298,-1.323
27183,2.4758,2.2874,1.9086,1.2669,4.1851,-0.1261,-0.215,0.06212,-1.24,-1.368
27285,2.3652,2.3509,2.0053,1.2669,4.1851,-0.1385,-0.0298,0.02006,-1.385,-1.32
27384,2.5914,2.4829,2.1532,1.2375,4.1851,-0.1099,-0.1153,0.02538,-1.221,-1.276
27486,2.4557,2.263,1.9484,1.2669,4.1851,-0.0839,-0.1914,0.04367,-1.237,-1.167
27586,2.3753,2.3803,1.9939,1.2669,4.1851,-0.1684,-0.0285,0.02916,-1.423,-1.556
27688,2.3753,2.3656,1.9825,1.2669,4.1851,-0.1634,-0.0415,0.02843,-1.386,-1.199
27790,2.4808,2.3069,1.9484,1.2669,4.129,-0.1159,-0.192,0.05027,-1.322,-1.475
27891,2.5914,2.4829,2.1362,1.2669,4.1851,-0.1209,-0.1227,0.02967,-1.131,-1.232
27993,2.4557,2.2581,1.9598,1.2669,4.1851,-0.0725,-0.1891,0.04103,-1.243,-1.32
28092,2.4657,2.2972,1.9029,1.2669,4.1851,-0.1399,-0.2022,0.06047,-1.396,-1.487
28194,2.4708,2.2972,1.9427,1.2962,4.129,-0.1133,-0.1899,0.0489,-1.333,-1.275
28296,2.4758,2.2972,1.9256,1.2669,4.1851,-0.1233,-0.2022,0.0561,-1.293,-1.312
28394,2.6015,2.4829,2.1362,1.2669,4.2412,-0.119,-0.1326,0.03172,-1.207,-1.298
28497,2.3652,2.3656,1.9939,1.2669,4.1851,-0.158,-0.0267,0.02569,-1.376,-1.336
28600,2.4054,2.2336,2.0451,1.2669,4.1851,-0.0069,-0.1162,0.01355,-1.266,-1.171
28695,2.4255,2.2385,2.0167,1.2669,4.1851,-0.0254,-0.1456,0.02184,-1.344,-1.301
28800,2.4456,2.3265,1.9427,1.2669,4.1851,-0.1427,-0.1492,0.04262,-1.306,-1.371
28902,2.5964,2.4829,2.1362,1.2669,4.1851,-0.1199,-0.1276,0.03067,-1.216,-1.245
29005,2.4104,2.2141,2.0679,1.2669,4.1851,0.0251,-0.122,0.0155,-1.375,-1.222
29107,2.4708,2.2923,1.8972,1.2669,4.1851,-0.1385,-0.2123,0.06426,-1.386,-1.309
29204,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.172,-1.213
29307,2.4758,2.3069,1.9029,1.2962,4.1851,-0.1461,-0.2068,0.0641,-1.334,-1.384
29410,2.4607,2.2678,1.8687,1.2669,4.1851,-0.1383,-0.2282,0.07118,-1.356,-1.406
29510,2.4858,2.3118,1.9655,1.2669,4.1851,-0.108,-0.1868,0.04656,-1.271,-1.318
29611,2.335,2.3314,1.9313,1.2669,4.1851,-0.1755,-0.043,0.03265,-1.337,-1.247
29707,2.5914,2.4829,2.1362,1.2669,4.1851,-0.1209,-0.1227,0.02967,-1.219,-1.221
29816,2.3451,2.3363,1.9484,1.2669,4.1851,-0.1667,-0.0427,0.02961,-1.386,-1.249
29918,2.3401,2.3412,1.9598,1.2669,4.1851,-0.1644,-0.0302,0.02795,-1.264,-1.295
30020,2.5914,2.4878,2.1532,1.2669,4.1851,-0.114,-0.1126,0.02568,-1.154,-1.281
