t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
25687,2.3803,2.2287,1.9256,1.0029,4.1851,-0.0845,-0.146,0.02847,-0.712,-1.355
25779,2.3753,2.1554,1.9939,1.0029,4.2412,0.0197,-0.1516,0.02338,-0.599,-1.194
25884,2.325,2.1359,1.7663,1.0323,4.1851,-0.12,-0.2117,0.05921,-0.596,-1.203
25991,2.4155,2.1799,1.8801,1.0029,4.1851,-0.0661,-0.227,0.05591,-0.649,-1.294
26093,2.335,2.2483,2.0053,1.0029,4.1851,-0.0584,-0.0564,0.00659,-0.725,-1.267
26191,2.3501,2.2727,2.0224,0.915,4.2132,-0.065,-0.0504,0.00676,-0.664,-1.24
26295,2.521,2.3803,2.1646,1.0323,4.1851,-0.0304,-0.0975,0.01043,-0.355,-1.067
26395,2.33,2.2825,2.011,1.0029,4.1851,-0.0844,-0.0303,0.00803,-0.59,-1.199
26496,2.3903,2.1701,1.8744,1.0029,4.2412,-0.0665,-0.2102,0.0486,-0.532,-1.145
26597,2.521,2.3754,2.1532,1.0029,4.1851,-0.0336,-0.1051,0.01218,-0.626,-1.198
26698,2.3903,2.3705,1.9484,1.0029,4.1851,-0.1865,-0.0684,0.03948,-0.632,-1.228
26802,2.4205,2.2141,1.9086,1.0029,4.1851,-0.0755,-0.2009,0.04605,-0.698,-1.205
26897,2.4205,2.2336,1.9484,1.0029,4.1851,-0.0662,-0.1729,0.03428,-0.59,-1.322
27002,2.2848,2.2483,1.9427,1.0029,4.1851,-0.1084,-0.0342,0.01292,-0.753,-1.45
27106,2.5261,2.3803,2.1419,1.0029,4.1851,-0.044,-0.1123,0.01456,-0.448,-1.13
27205,2.4155,2.1848,1.8744,1.0323,4.1851,-0.0739,-0.2268,0.0569,-0.566,-1.264
27308,2.4205,2.1994,1.9086,1.0029,4.1851,-0.0632,-0.2089,0.04764,-0.568,-1.184
27409,2.3602,2.1212,2.0224,0.9736,4.1851,0.0638,-0.1432,0.02458,-0.621,-1.171
27508,2.3401,2.2385,1.9825,1.0029,4.2412,-0.0639,-0.0765,0.00994,-0.577,-1.199
27610,2.4054,2.2239,1.9313,1.0029,4.1851,-0.0719,-0.1709,0.03437,-0.69,-1.277
27709,2.3049,2.263,2.0337,1.0909,4.1851,-0.0582,-0.0064,0.00343,-0.564,-1.281
27814,2.4155,2.1945,1.8915,0.8856,4.1851,-0.0711,-0.2141,0.05087,-0.61,-1.267
27913,2.5311,2.3803,2.1362,1.0029,4.1851,-0.0467,-0.1197,0.01652,-0.478,-1.132
28016,2.4305,2.2287,1.9939,1.0029,4.1851,-0.0309,-0.1657,0.02842,-0.528,-1.29
28118,2.3853,2.1652,1.9029,1.0029,4.1851,-0.045,-0.1956,0.04029,-0.748,-1.397
28217,2.3803,2.1799,1.9086,1.0029,4.1851,-0.0546,-0.1802,0.03545,-0.655,-1.201
28322,2.4205,2.2141,1.9256,0.9736,4.1851,-0.0645,-0.1935,0.0416,-0.644,-1.451
28424,2.5311,2.3803,2.1362,1.0029,4.1851,-0.0467,-0.1197,0.01652,-0.456,-1.15
28523,2.4205,2.219,1.9029,1.0029,4.1851,-0.0832,-0.2007,0.0472,-0.711,-1.123
28622,2.3401,2.263,2.011,1.0029,4.1851,-0.0661,-0.0508,0.00695,-0.673,-1.251
28725,2.5261,2.3851,2.1362,1.0029,4.1851,-0.0518,-0.1121,0.01525,-0.649,-1.111
28825,2.4054,2.1799,1.8801,1.0029,4.1851,-0.0681,-0.2172,0.05179,-0.677,-1.305
28925,2.3049,2.263,1.9655,1.0029,4.1851,-0.1021,-0.036,0.01173,-0.473,-1.076
29026,2.4054,2.1848,1.8858,1.0029,4.1851,-0.0685,-0.212,0.04964,-0.667,-1.404
29133,2.335,2.2923,2.0053,1.0029,4.1851,-0.0952,-0.0323,0.01011,-0.731,-1.168
29235,2.3049,2.263,1.9996,1.0323,4.1851,-0.0802,-0.0212,0.00688,-0.741,-1.2
29334,2.4054,2.1848,1.8858,0.9736,4.1851,-0.0685,-0.212,0.04964,-0.703,-1.202
29436,2.4155,2.2092,1.9086,1.0616,4.1851,-0.0723,-0.1986,0.04469,-0.56,-1.222
29538,2.3149,2.2678,1.9541,1.0029,4.1851,-0.1116,-0.0482,0.01477,-0.745,-1.361
29634,2.4155,2.2092,1.9256,1.0029,4.1851,-0.0614,-0.1912,0.04034,-0.586,-1.281
29738,2.4004,2.1848,1.8801,1.0616,4.1851,-0.0731,-0.2096,0.04926,-0.563,-1.305
29839,2.521,2.3803,2.1532,1.0029,4.129,-0.0377,-0.1025,0.01192,-0.679,-1.196
29939,2.335,2.2336,2.0565,1.0029,4.1851,-0.0132,-0.0422,0.00196,-0.609,-1.019
30041,2.521,2.3851,2.1532,1.0029,4.1851,-0.0418,-0.0998,0.0117,-0.456,-1.098
