t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
26212,2.5261,2.1994,2.0451,0.7683,4.718,0.0451,-0.2533,0.06619,-0.811,-1.766
26309,2.506,2.346,2.011,0.7683,4.718,-0.1035,-0.1681,0.03895,-0.593,-1.735
26412,2.521,2.346,2.0281,0.7683,4.718,-0.0896,-0.1755,0.03881,-0.7,-1.76
26518,2.7171,2.4438,2.1589,0.7683,4.718,-0.0492,-0.2575,0.06874,-0.503,-1.8
26615,2.4909,2.3412,2.0337,0.7683,4.718,-0.0877,-0.1461,0.02902,-0.647,-1.738
26720,2.7171,2.4389,2.1646,0.7683,4.718,-0.0415,-0.2577,0.06815,-0.684,-1.787
26819,2.7171,2.4389,2.1532,0.739,4.718,-0.0488,-0.2627,0.07138,-0.55,-1.8
26922,2.521,2.3021,2.0337,0.7683,4.718,-0.0491,-0.1971,0.04125,-0.627,-1.787
27024,2.5512,2.1994,2.0281,0.7683,4.718,0.039,-0.2853,0.08294,-0.456,-1.8
27127,2.6065,2.2776,1.9541,0.7683,4.718,-0.0633,-0.3288,0.11214,-0.652,-1.797
27226,2.5512,2.1945,2.0337,0.7683,4.69,0.0467,-0.2856,0.08373,-0.764,-1.795
27328,2.7171,2.4389,2.1589,0.739,4.718,-0.0451,-0.2602,0.06974,-0.592,-1.8
27429,2.5512,2.1994,1.9199,0.739,4.718,-0.0306,-0.3322,0.1113,-0.644,-1.786
27531,2.4808,2.3167,1.9939,0.7683,4.718,-0.0948,-0.1669,0.03683,-0.541,-1.765
27634,2.5462,2.1848,2.085,0.7683,4.718,0.0869,-0.2638,0.07712,-0.684,-1.788
27735,2.516,2.3216,2.0337,0.7683,4.718,-0.0664,-0.1814,0.03734,-0.67,-1.788
27832,2.4607,2.3118,1.9711,0.7683,4.718,-0.1092,-0.1597,0.03743,-0.483,-1.77
27935,2.4909,2.3314,2.011,0.7683,4.718,-0.0941,-0.1613,0.03487,-0.827,-1.734
28040,2.5612,2.1994,1.9256,0.7683,4.718,-0.025,-0.3396,0.11596,-0.674,-1.783
28135,2.506,2.3412,2.0394,0.7683,4.718,-0.0811,-0.1584,0.03167,-0.793,-1.738
28240,2.5763,2.219,1.9142,0.7683,4.718,-0.0457,-0.3486,0.12363,-0.642,-1.795
28343,2.5814,2.2287,1.8915,0.7683,4.718,-0.0676,-0.3581,0.13278,-0.664,-1.794
28442,2.7171,2.4389,2.1646,0.7683,4.718,-0.0415,-0.2577,0.06815,-0.581,-1.8
28544,2.5361,2.219,2.0337,0.7977,4.718,0.0233,-0.2574,0.06679,-0.453,-1.798
28645,2.6065,2.2776,1.937,0.739,4.718,-0.0743,-0.3362,0.11858,-0.537,-1.8
28748,2.5009,2.3363,2.011,0.739,4.69,-0.0963,-0.1685,0.03765,-0.771,-1.734
28848,2.4909,2.3314,2.011,0.7683,4.718,-0.0941,-0.1613,0.03487,-0.603,-1.738
28949,2.4557,2.3118,2.0224,0.739,4.718,-0.0772,-0.1326,0.02354,-0.677,-1.767
29050,2.5964,2.2581,1.9029,0.7683,4.718,-0.0819,-0.3519,0.13052,-0.72,-1.785
29153,2.5864,2.2287,1.8858,0.7683,4.718,-0.0703,-0.3655,0.13851,-0.745,-1.794
29252,2.712,2.4389,2.1646,0.739,4.718,-0.0425,-0.2528,0.06571,-0.667,-1.794
29354,2.4909,2.3509,2.0281,0.7977,4.718,-0.0995,-0.1432,0.0304,-0.77,-1.723
29456,2.7171,2.4438,2.1589,0.739,4.718,-0.0492,-0.2575,0.06874,-0.482,-1.8
29558,2.4858,2.2874,2.0053,0.7683,4.718,-0.0619,-0.1829,0.0373,-0.674,-1.797
29660,2.5763,2.219,1.8744,0.7683,4.718,-0.0713,-0.3659,0.13897,-0.83,-1.798
29757,2.7171,2.4438,2.1589,0.739,4.718,-0.0492,-0.2575,0.06874,-0.539,-1.8
29859,2.5864,2.3949,1.9199,0.7683,4.718,-0.1873,-0.2597,0.10252,-0.749,-1.798
29963,2.5763,2.2336,1.8687,0.739,4.718,-0.0873,-0.3603,0.13745,-0.629,-1.8
30064,2.7171,2.4389,2.1589,0.7683,4.718,-0.0451,-0.2602,0.06974,-0.58,-1.799
