t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
27133,1.8977,1.9648,2.1589,-0.0528,4.1851,0.1929,0.284,0.11788,1.781,1.8
27235,1.8173,1.8231,1.9256,-0.0528,4.1851,0.1459,0.1842,0.0552,1.721,1.77
27333,1.9027,1.9599,2.1532,-0.0528,4.129,0.1943,0.2739,0.1128,1.8,1.8
27434,1.7821,1.7546,2.0281,-0.0528,4.1851,0.2622,0.2256,0.11965,1.663,1.799
27534,1.8072,1.7937,1.8972,-0.0528,4.1851,0.1502,0.1656,0.04999,1.526,1.767
27639,1.9027,1.9404,2.1589,-0.0528,4.1851,0.2143,0.2657,0.11653,1.776,1.8
27736,1.7972,1.7693,1.8801,-0.0528,4.1851,0.1577,0.1547,0.04881,1.538,1.768
27838,1.8977,1.9599,2.1646,-0.0528,4.1851,0.2007,0.2838,0.12081,1.8,1.8
27942,1.8022,1.7595,1.8744,-0.0528,4.1851,0.1632,0.142,0.04679,1.677,1.767
28044,1.7721,1.8768,2.0053,-0.0528,4.1851,0.1434,0.2925,0.10613,1.587,1.799
28146,1.9027,1.9599,2.1589,-0.0528,4.129,0.198,0.2764,0.11559,1.8,1.8
28251,1.8072,1.784,1.9086,-0.0528,4.1851,0.1657,0.1652,0.05475,1.531,1.738
28348,1.7922,1.7889,1.8744,0.0059,4.1851,0.1367,0.1679,0.04688,1.71,1.768
28451,1.9027,1.9599,2.1703,-0.0528,4.1851,0.2053,0.2813,0.12129,1.712,1.799
28556,1.8072,1.8035,1.9711,-0.0528,4.1851,0.1896,0.2031,0.07717,1.615,1.8
28655,1.8977,1.955,2.1589,-0.0528,4.1851,0.2011,0.2787,0.11809,1.8,1.8
28757,1.8022,1.7742,1.8972,-0.0235,4.1851,0.1656,0.1599,0.05297,1.614,1.768
28858,1.8273,1.8182,1.9541,-0.0528,4.1851,0.1702,0.184,0.06282,1.693,1.787
28973,1.7469,1.8719,2.0508,-0.0528,4.1851,0.1719,0.3342,0.14126,1.695,1.798
29061,1.7821,1.7644,2.0451,-0.0528,4.1851,0.265,0.2384,0.12705,1.648,1.797
29164,1.7922,1.7937,1.8687,-0.0528,4.1851,0.129,0.1681,0.04489,1.764,1.765
29265,1.8123,1.828,1.9142,-0.0528,4.1851,0.1335,0.1868,0.05274,1.677,1.8
29365,1.7469,1.8622,1.9996,-0.0528,4.1851,0.1471,0.3067,0.1157,1.591,1.8
29466,1.762,1.74,2.0565,-0.0528,4.1851,0.2889,0.2496,0.14577,1.679,1.798
29570,1.8977,1.9599,2.1589,-0.0528,4.1851,0.197,0.2813,0.11796,1.647,1.8
29669,1.767,1.8817,2.011,-0.0528,4.2132,0.142,0.3026,0.11172,1.681,1.798
29766,1.7972,1.7644,1.9086,-0.0528,4.1851,0.1801,0.1644,0.05945,1.66,1.764
29877,1.7771,1.7595,1.9256,-0.0528,4.1851,0.1913,0.1888,0.07224,1.671,1.798
29969,1.9027,1.955,2.1532,-0.0528,4.129,0.1984,0.2713,0.11295,1.586,1.8
30072,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.666,1.799
