t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
26713,2.1239,2.3754,1.9655,0.7683,3.3157,-0.2312,0.2031,0.09471,-1.798,0.764
26821,2.3501,2.5269,2.0963,0.7683,3.3718,-0.23,0.1208,0.06753,-1.8,1.198
26923,2.2345,2.3069,1.846,0.7683,3.3718,-0.2294,0.0053,0.05266,-1.788,0.855
27022,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.17
27123,2.144,2.4047,1.9199,0.7683,3.2876,-0.2812,0.1797,0.11133,-1.8,1.23
27223,2.1591,2.4194,1.9939,0.7683,3.3718,-0.2429,0.205,0.10103,-1.799,0.876
27321,2.3551,2.522,2.0963,0.739,3.3718,-0.225,0.1132,0.06344,-1.8,1.151
27431,2.2245,2.3021,1.8744,0.827,3.3718,-0.209,0.0248,0.04429,-1.788,1.046
27530,2.1591,2.4096,1.9427,0.7683,3.3718,-0.2677,0.1774,0.10313,-1.8,1.098
27632,2.2144,2.2874,1.8289,0.7683,3.3718,-0.2279,0.0069,0.052,-1.788,1.091
27732,2.2144,2.2825,1.7891,0.7683,3.3718,-0.2495,-0.013,0.0624,-1.8,0.839
27834,2.3451,2.522,2.102,0.7683,3.3718,-0.2233,0.1256,0.06562,-1.8,1.236
27939,0.1334,0.0,-0.3904,0.739,3.3718,-0.1442,-0.166,0.04835,-1.712,0.739
28031,2.1189,2.3754,1.9142,0.7683,3.3718,-0.2651,0.1858,0.10482,-1.8,0.924
28140,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,0.872
28240,2.2194,2.2923,1.8175,0.7683,3.3998,-0.2384,-0.0003,0.05682,-1.787,1.146
28339,2.1289,2.3803,1.937,0.7683,3.3718,-0.2527,0.1885,0.09936,-1.798,1.192
28442,2.3551,2.522,2.0963,0.7683,3.3718,-0.225,0.1132,0.06344,-1.8,1.135
28547,2.1289,2.3851,1.9256,0.7683,3.3718,-0.2641,0.1862,0.10441,-1.8,1.118
28646,2.1993,2.3705,1.8801,0.7683,3.3718,-0.2674,0.0894,0.07952,-1.795,0.934
28742,2.3451,2.522,2.0963,0.7683,3.3718,-0.2269,0.1231,0.06665,-1.799,0.977
28847,2.2043,2.2727,1.9825,0.7683,3.3718,-0.1188,0.0753,0.01979,-1.77,1.184
28946,2.3551,2.522,2.102,0.7683,3.3718,-0.2213,0.1157,0.06237,-1.8,1.13
29050,2.2144,2.3021,1.8517,0.7683,3.3998,-0.2256,0.0248,0.0515,-1.799,1.168
29156,2.2144,2.2923,1.8175,0.7683,3.3718,-0.2393,0.0047,0.05731,-1.8,1.089
29257,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.161
29358,2.1591,2.4096,1.9427,0.739,3.3718,-0.2677,0.1774,0.10313,-1.8,1.146
29455,2.2395,2.3265,1.9199,0.7683,3.3718,-0.1972,0.0431,0.04076,-1.788,1.162
29560,2.1792,2.3509,1.9598,0.7683,3.3718,-0.2037,0.133,0.05919,-1.8,1.145
29661,2.1541,2.4242,1.9427,0.7683,3.3718,-0.2809,0.1904,0.11516,-1.799,0.989
29762,2.3451,2.5269,2.085,0.7683,3.3998,-0.2383,0.1208,0.07141,-1.8,1.18
29861,2.1842,2.2923,1.9768,0.7683,3.3718,-0.1427,0.1033,0.03104,-1.77,1.196
29965,2.1893,2.2434,1.9655,0.7683,3.3718,-0.1082,0.0667,0.01615,-1.768,0.97
30067,2.3501,2.522,2.102,0.7683,3.3718,-0.2223,0.1206,0.06397,-1.799,1.125
