t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
26716,2.1541,2.2092,1.8687,0.7683,3.6242,-0.1486,0.0405,0.02372,-1.482,1.333
26817,2.0837,2.2825,1.9711,0.7683,3.6242,-0.1577,0.1941,0.06254,-1.446,1.448
26919,2.2596,2.4047,2.1134,0.7683,3.6522,-0.1343,0.1501,0.04058,-1.31,1.485
27020,2.2647,2.3949,2.1191,0.7683,3.6522,-0.1215,0.1423,0.03501,-1.517,1.409
27119,2.144,2.2434,1.9142,0.739,3.6522,-0.1499,0.0889,0.03036,-1.288,1.41
27221,2.0586,2.2874,2.011,0.739,3.6242,-0.141,0.2387,0.07687,-1.441,1.27
27322,2.2647,0.9971,2.1191,0.7683,3.6242,1.0481,-0.6232,1.48686,-1.344,1.384
27423,2.0435,2.2678,1.9484,0.7683,3.6242,-0.1678,0.2157,0.07468,-1.379,1.389
27524,2.2647,2.4047,2.1305,0.7683,3.6522,-0.1224,0.1526,0.03826,-1.318,1.418
27630,2.144,2.1848,1.8403,0.7683,3.6242,-0.1484,0.0247,0.02262,-1.408,1.473
27723,2.0887,2.2923,1.9541,0.7683,3.6522,-0.1758,0.1871,0.06595,-1.434,1.287
27834,2.1692,2.2385,1.9199,0.739,3.6242,-0.1372,0.064,0.02293,-1.365,1.39
27935,2.2647,2.4047,2.1248,0.739,3.6242,-0.1261,0.1501,0.03842,-1.406,1.43
28037,2.2647,2.3998,2.1191,0.7683,3.6522,-0.1256,0.145,0.03679,-1.26,1.46
28137,2.1591,2.2092,1.8687,0.739,3.6522,-0.1476,0.0356,0.02305,-1.379,1.458
28230,2.0737,2.2483,1.937,0.7683,3.6522,-0.1529,0.1705,0.05245,-1.522,1.416
28340,2.0535,2.2678,1.9484,0.7683,3.6242,-0.1659,0.2058,0.06988,-1.485,1.409
28441,2.0787,2.2923,1.9768,0.7683,3.6242,-0.1632,0.2069,0.06942,-1.473,1.304
28542,2.2596,2.3949,2.1134,0.7683,3.6242,-0.1262,0.1447,0.03687,-1.268,1.463
28643,2.0837,2.3021,1.9655,0.7977,3.6242,-0.1777,0.2024,0.07252,-1.499,1.484
28741,2.1591,2.2141,1.8801,0.739,3.6522,-0.1444,0.0432,0.02271,-1.427,1.199
28842,2.2647,2.4047,2.1305,0.6217,3.6522,-0.1224,0.1526,0.03826,-1.476,1.405
28943,2.1541,2.2141,1.9029,0.7683,3.6242,-0.1307,0.058,0.02045,-1.477,1.415
29054,2.2596,2.4047,2.1134,0.7683,3.6242,-0.1343,0.1501,0.04058,-1.329,1.486
29155,2.144,2.1945,1.8801,0.739,3.6242,-0.1309,0.0473,0.01938,-1.323,1.229
29254,2.1692,2.2239,1.8972,0.7683,3.6522,-0.1396,0.0461,0.02162,-1.395,1.085
29355,2.2596,2.3998,2.1134,0.739,3.6522,-0.1303,0.1474,0.0387,-1.293,1.487
29456,2.2596,2.3998,2.0793,0.7683,3.6522,-0.1522,0.1326,0.04076,-1.563,1.289
29557,2.0988,2.3167,1.9882,0.7683,3.6522,-0.1724,0.2055,0.07194,-1.352,1.508
29658,2.0938,2.2972,1.9939,0.827,3.6242,-0.1533,0.2022,0.06438,-1.514,1.202
29762,2.139,2.2385,1.7378,0.739,3.6522,-0.2602,0.0147,0.06792,-1.459,1.393
29858,2.1038,2.1554,2.0224,0.7683,3.6522,-0.0145,0.127,0.01634,-1.425,1.135
29959,2.1591,2.2141,1.9256,0.7683,3.6522,-0.1151,0.0629,0.01721,-1.421,1.358
30061,2.0636,2.2874,1.9427,0.7683,3.6522,-0.1839,0.2042,0.07553,-1.336,1.448
