t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
26596,2.0887,2.175,1.9882,0.7683,3.9046,-0.0557,0.1377,0.02207,-0.306,0.589
26688,2.1842,2.131,1.9142,0.7683,3.9046,-0.048,-0.0121,0.00245,-0.161,0.649
26794,2.1893,2.1212,1.9199,0.7683,3.9046,-0.0352,-0.02,0.00164,-0.26,0.37
26900,2.1641,2.0772,1.9655,0.7977,3.9046,0.026,0.0003,0.00068,-0.264,0.497
27001,2.1641,2.0674,1.846,0.7683,3.9046,-0.0427,-0.0568,0.00505,-0.148,0.657
27099,2.1993,2.1457,1.9598,0.739,3.9046,-0.0281,0.0008,0.00079,-0.293,0.382
27195,2.1289,2.2043,2.0281,0.7683,3.9046,-0.0469,0.1316,0.01951,-0.375,0.755
27296,2.2999,2.2923,2.1362,0.827,3.9046,-0.0179,0.0589,0.00379,-0.173,0.676
27402,2.1842,2.1212,1.9484,0.7097,3.9046,-0.0179,-0.0027,0.00033,-0.336,0.348
27500,2.0837,2.1994,1.7037,0.7683,3.9607,-0.2601,0.0327,0.06874,-0.235,0.712
27600,2.2898,2.2923,2.1362,0.7683,3.9046,-0.0198,0.0688,0.00513,-0.209,0.546
27701,2.1943,2.2825,1.9427,0.7683,3.9046,-0.1546,0.0733,0.02926,-0.22,0.576
27803,2.2898,2.2972,2.1362,0.739,3.9046,-0.0239,0.0715,0.00568,-0.163,0.722
27904,2.1239,2.1652,2.0508,0.7683,3.9046,-0.0005,0.125,0.01562,-0.289,0.722
28006,2.139,2.0528,2.0053,0.739,3.9046,0.0672,0.0289,0.00535,-0.259,0.687
28106,2.2948,2.2923,2.1419,0.7683,3.9046,-0.0152,0.0663,0.00463,-0.163,0.654
28207,2.1491,2.0479,2.0394,0.7683,3.9046,0.0952,0.0311,0.01003,-0.355,0.682
28309,2.1692,2.0968,1.9142,0.7683,3.9046,-0.0223,-0.0161,0.00076,-0.188,0.462
28410,2.2848,2.2923,2.1362,0.7683,3.9046,-0.0208,0.0737,0.00587,-0.219,0.627
28512,2.1742,2.0968,1.9313,0.739,3.9046,-0.0104,-0.0136,0.00029,-0.177,0.534
28613,2.1943,2.131,1.937,0.7683,3.9607,-0.0314,-0.0121,0.00114,-0.329,0.467
28714,2.2898,2.2972,2.1476,0.7977,3.9607,-0.0166,0.0764,0.00612,-0.294,0.517
28816,2.1189,2.1994,1.9996,0.7683,3.9046,-0.063,0.1264,0.01996,-0.286,0.657
28917,2.1893,2.1065,1.9655,0.7683,3.9607,0.0063,-0.0083,0.00011,-0.317,0.449
29018,2.1993,2.1359,1.9313,0.7683,3.9046,-0.0382,-0.0169,0.00174,-0.369,0.606
29119,2.1038,2.1799,2.0224,0.7683,3.9046,-0.035,0.1404,0.02093,-0.184,0.737
29221,2.1943,2.1212,1.9142,0.7683,3.9046,-0.0379,-0.0274,0.00218,-0.264,0.433
29322,2.1692,2.087,1.9313,0.7683,3.9046,-0.0032,-0.014,0.00021,-0.257,0.494
29424,2.2898,2.2923,2.1476,0.6804,3.9046,-0.0125,0.0737,0.00559,-0.159,0.721
29534,2.0737,2.1652,2.0224,0.739,3.9046,-0.0285,0.1619,0.02704,-0.289,0.561
29631,2.1742,2.0919,1.863,0.7683,3.9046,-0.0502,-0.0459,0.00462,-0.371,0.473
29735,2.2948,2.2923,2.1362,0.7683,3.9046,-0.0188,0.0639,0.00444,-0.174,0.653
29834,0.9728,1.9746,2.1419,0.7683,3.9046,-0.0053,1.1894,1.41463,-0.216,0.605
29935,2.0938,2.1848,1.9825,0.7683,3.9046,-0.0666,0.1357,0.02284,-0.383,0.372
30036,2.1088,2.2092,2.0053,0.739,3.9046,-0.0695,0.1441,0.0256,-0.26,0.628
